tempid,latitude,longitude
796,37.80519,-122.40305
796,37.80511,-122.40313
796,37.80521,-122.40328
796,37.80506,-122.40343
796,37.80531,-122.40382
797,37.79394,-122.42301
797,37.79394,-122.42301
797,37.79669,-122.42356
797,37.79856,-122.42393
797,37.80043,-122.42431
797,37.80141,-122.42449
797,37.80416,-122.42505
797,37.80414,-122.42518
797,37.80398,-122.42643
797,37.80373,-122.42842
797,37.80345,-122.43069
797,37.80333,-122.43141
797,37.8034,-122.43158
797,37.80343,-122.43171
797,37.80462,-122.43192
797,37.80517,-122.43204
797,37.8052,-122.43205
797,37.80522,-122.43209
797,37.8052,-122.43231
797,37.80504,-122.4336
797,37.80505,-122.43379
797,37.80556,-122.43463
797,37.80648,-122.43614
797,37.80653,-122.43657
797,37.80615,-122.43959
797,37.80581,-122.44222
797,37.80585,-122.4419
797,37.80642,-122.43745
797,37.80663,-122.43665
797,37.80662,-122.43639
797,37.80657,-122.43615
797,37.80649,-122.43596
797,37.80522,-122.43394
797,37.80515,-122.43377
797,37.80527,-122.43367
797,37.80538,-122.43287
797,37.80538,-122.43233
797,37.80532,-122.43219
797,37.80522,-122.43209
797,37.8052,-122.43205
797,37.80506,-122.43201
797,37.80384,-122.43178
797,37.80329,-122.43168
797,37.80329,-122.43168
797,37.80345,-122.43069
797,37.80373,-122.42842
797,37.80398,-122.42643
797,37.80414,-122.42518
797,37.80416,-122.42505
797,37.80228,-122.4248
797,37.80041,-122.42444
797,37.79762,-122.42389
797,37.79521,-122.42341
798,37.79275,-122.41437
798,37.79326,-122.41448
798,37.79322,-122.41474
798,37.79315,-122.41524
798,37.79304,-122.41612
798,37.793032,-122.416443
798,37.79299,-122.41648
798,37.79281,-122.41783
798,37.79268,-122.41884
798,37.79261,-122.41936
798,37.80408,-122.42516
798,37.80527,-122.43218
798,37.8058,-122.44237
798,37.80561,-122.45364
798,37.80578,-122.45245
798,37.8062,-122.45035
798,37.80656,-122.44829
798,37.8052,-122.44733
798,37.80653,-122.43602
798,37.80506,-122.43201
798,37.80378,-122.42804
798,37.80319,-122.42485
798,37.79709,-122.42364
798,37.79669,-122.42356
798,37.79575,-122.42336
798,37.79576,-122.42327
798,37.79575,-122.42336
798,37.79441,-122.4231
798,37.79357,-122.42293
798,37.79291,-122.42279
798,37.79218,-122.42263
798,37.79209,-122.42262
798,37.79218,-122.42263
798,37.79244,-122.4207
798,37.7926,-122.41944
798,37.79281,-122.41787
798,37.79282,-122.41778
798,37.79304,-122.41614
798,37.79311,-122.41555
798,37.79318,-122.41501
798,37.79326,-122.41448
799,37.799509,-122.40926
799,37.806783,-122.419688
799,37.806478,-122.425632
799,37.808088,-122.42825
799,37.805562,-122.428979
799,37.803884,-122.428743
799,37.804782,-122.420225
799,37.801917,-122.413015
800,37.77662,-122.43643
800,37.77521,-122.43614
800,37.77438,-122.43597
800,37.77429,-122.43595
800,37.77406,-122.43768
800,37.77365,-122.44092
800,37.77321,-122.44422
800,37.77299,-122.4459
800,37.77298,-122.446
800,37.7728,-122.4475
800,37.77259,-122.44913
800,37.77237,-122.45078
800,37.77219,-122.45223
800,37.77216,-122.45244
800,37.77175,-122.45344
800,37.77153,-122.45393
800,37.77111,-122.45502
800,37.77107,-122.45511
800,37.77102,-122.45528
800,37.77095,-122.45553
800,37.77095,-122.45581
800,37.77095,-122.45607
800,37.77097,-122.45645
800,37.771,-122.45668
800,37.77103,-122.4569
800,37.77107,-122.45689
800,37.77124,-122.45685
800,37.77154,-122.4568
800,37.77179,-122.45656
800,37.77247,-122.45571
800,37.77265,-122.45565
800,37.77259,-122.45575
800,37.77265,-122.45565
800,37.77269,-122.45565
800,37.77288,-122.45572
800,37.77338,-122.45618
800,37.77357,-122.45664
800,37.77361,-122.45682
800,37.77363,-122.45725
800,37.77352,-122.45785
800,37.77348,-122.45802
800,37.77322,-122.45915
800,37.77323,-122.45906
800,37.77383,-122.45853
800,37.77402,-122.4584
800,37.77418,-122.45836
800,37.77424,-122.45836
800,37.77427,-122.45836
800,37.77432,-122.4582
800,37.77456,-122.45628
800,37.77476,-122.45466
800,37.77471,-122.45465
800,37.77476,-122.45466
800,37.77499,-122.45298
800,37.77515,-122.45168
800,37.7753,-122.45048
800,37.77551,-122.44886
800,37.77568,-122.44745
800,37.77581,-122.44647
800,37.77587,-122.44648
800,37.77581,-122.44647
800,37.77622,-122.44314
800,37.77666,-122.43985
800,37.77687,-122.43814
800,37.77708,-122.43652
800,37.776605,-122.436533
800,37.77708,-122.43652
800,37.77707,-122.4365
801,37.797787,-122.415183
801,37.804281,-122.401922
801,37.808214,-122.409217
801,37.807705,-122.42089
801,37.806553,-122.424195
801,37.796651,-122.423594
802,37.74827,-122.41493
802,37.74719,-122.41357
802,37.74394,-122.41329
802,37.74382,-122.41318
802,37.74377,-122.41281
802,37.74361,-122.4123
802,37.74344,-122.41258
802,37.7434,-122.41292
802,37.74376,-122.41379
802,37.74422,-122.41541
802,37.74423,-122.41558
802,37.74413,-122.41578
802,37.74358,-122.41633
802,37.74337,-122.41662
802,37.74304,-122.41664
802,37.74285,-122.41672
802,37.74259,-122.41703
802,37.74231,-122.41702
802,37.74205,-122.41675
802,37.74225,-122.41585
802,37.74235,-122.41572
802,37.74231,-122.41545
802,37.74236,-122.41523
802,37.74268,-122.41489
802,37.74285,-122.41459
802,37.74305,-122.41441
802,37.7432,-122.41451
802,37.74315,-122.41481
802,37.74301,-122.4149
802,37.74296,-122.41495
802,37.743221,-122.415341
802,37.742721,-122.415794
802,37.74212,-122.415824
802,37.74216,-122.41526
802,37.7422,-122.41503
802,37.74246,-122.41441
802,37.74247,-122.41415
802,37.74232,-122.41325
802,37.74224,-122.41267
802,37.74239,-122.41147
802,37.74248,-122.4104
802,37.74266,-122.41014
802,37.74287,-122.41006
802,37.74302,-122.40936
802,37.7433,-122.40978
802,37.74362,-122.41022
802,37.74531,-122.41048
802,37.74706,-122.41062
802,37.7495,-122.41067
802,37.74924,-122.41488
803,37.794992,-122.394279
803,37.792686,-122.391232
803,37.790787,-122.38973
803,37.788887,-122.387928
803,37.786479,-122.387713
803,37.780951,-122.388099
803,37.777118,-122.390374
803,37.776372,-122.387738
803,37.769011,-122.386064
803,37.77644,-122.387394
803,37.777423,-122.390613
803,37.779899,-122.389197
803,37.782579,-122.38821
803,37.788073,-122.388081
803,37.789464,-122.38851
803,37.792024,-122.390484
803,37.793957,-122.392351
803,37.793093,-122.396385
804,37.79213,-122.39782
804,37.79313,-122.39653
804,37.79382,-122.39568
804,37.7945,-122.39492
804,37.79449,-122.39483
804,37.79479,-122.39446
804,37.79519,-122.39408
804,37.79526,-122.39388
804,37.79446,-122.39309
804,37.79323,-122.39174
804,37.79257,-122.39097
804,37.79259,-122.39083
804,37.79142,-122.38944
804,37.79112,-122.38913
804,37.78977,-122.3884
804,37.78924,-122.3881
804,37.78833,-122.38779
804,37.78774,-122.3877
804,37.78721,-122.3877
804,37.78475,-122.38789
804,37.78327,-122.38802
804,37.78267,-122.38808
804,37.78189,-122.38812
804,37.78149,-122.38809
804,37.78116,-122.38773
804,37.7805,-122.38765
804,37.78031,-122.38813
804,37.78029,-122.38847
804,37.78057,-122.38856
804,37.78074,-122.38844
804,37.78118,-122.38824
804,37.78189,-122.38812
804,37.78267,-122.38808
804,37.78327,-122.38802
804,37.78576,-122.38781
804,37.78736,-122.38769
804,37.78794,-122.38772
804,37.78847,-122.38783
804,37.78924,-122.3881
804,37.78974,-122.38846
804,37.7912,-122.39016
804,37.79143,-122.39033
804,37.79222,-122.39071
804,37.7926,-122.391
804,37.79281,-122.39122
804,37.79415,-122.39276
804,37.79515,-122.39378
804,37.79521,-122.39406
804,37.79493,-122.39431
804,37.79449,-122.3948
804,37.79418,-122.39524
804,37.7935,-122.39609
804,37.79288,-122.39688
804,37.79182,-122.39822
805,37.788777,-122.402666
805,37.789527,-122.40162
805,37.790376,-122.400411
805,37.791176,-122.39913
805,37.791756,-122.398355
805,37.792654,-122.397472
805,37.793524,-122.396819
805,37.79401,-122.395658
805,37.794671,-122.394521
805,37.79544,-122.393981
805,37.796257,-122.394705
805,37.797037,-122.395435
805,37.797844,-122.396156
805,37.798635,-122.396845
805,37.799415,-122.397566
805,37.80018,-122.398277
805,37.801018,-122.398987
805,37.801832,-122.399729
805,37.802626,-122.400457
805,37.803457,-122.401237
805,37.804264,-122.401968
805,37.804939,-122.402854
805,37.805602,-122.4038
805,37.806266,-122.404655
805,37.806815,-122.405655
805,37.806463,-122.405713
805,37.805875,-122.404719
805,37.805165,-122.403889
805,37.804562,-122.403044
805,37.803847,-122.402152
805,37.803069,-122.401443
805,37.802234,-122.400718
805,37.801435,-122.400009
805,37.800722,-122.399884
805,37.799944,-122.400154
805,37.798927,-122.399922
805,37.797982,-122.399889
805,37.796985,-122.399867
805,37.796792,-122.400941
805,37.796464,-122.402078
805,37.796331,-122.403341
805,37.796026,-122.404018
805,37.794896,-122.40479
805,37.793895,-122.404728
805,37.792947,-122.404658
805,37.792145,-122.404392
805,37.791132,-122.404309
805,37.790244,-122.403961
805,37.789296,-122.403793
805,37.788297,-122.40372
805,37.787552,-122.403613
806,37.744292,-122.424515
806,37.746134,-122.424751
806,37.747986,-122.424955
806,37.749787,-122.425168
806,37.751655,-122.425244
806,37.75352,-122.425473
806,37.755416,-122.425666
806,37.757222,-122.425759
806,37.759088,-122.426039
806,37.761005,-122.4262
806,37.762846,-122.426313
806,37.764728,-122.426535
806,37.76662,-122.426719
806,37.768195,-122.426828
806,37.768557,-122.42767
806,37.767715,-122.429355
806,37.767189,-122.431183
806,37.765555,-122.431692
806,37.764261,-122.433325
806,37.762918,-122.434837
806,37.761987,-122.436414
806,37.761611,-122.438618
806,37.76102,-122.440676
806,37.760825,-122.442813
806,37.759659,-122.444525
806,37.758345,-122.443988
806,37.75709,-122.442539
806,37.756141,-122.440991
806,37.754453,-122.441814
806,37.752715,-122.442606
806,37.750999,-122.443076
806,37.74921,-122.44355
806,37.74759,-122.44402
806,37.74686,-122.44539
806,37.74665,-122.44443
806,37.7472,-122.4414
806,37.74668,-122.44011
806,37.74506,-122.43986
806,37.74265,-122.43624
806,37.74119,-122.43545
806,37.73927,-122.43635
806,37.73835,-122.43717
806,37.73855,-122.43996
806,37.73748,-122.43974
806,37.73487,-122.44007
806,37.73417,-122.43754
806,37.733,-122.43218
806,37.73395,-122.43036
806,37.73579,-122.42721
806,37.73747,-122.42523
806,37.73991,-122.42418
807,37.78289,-122.38889
807,37.78361,-122.38985
807,37.78477,-122.38828
807,37.78483,-122.38775
807,37.78634,-122.38759
807,37.78874,-122.38774
807,37.78992,-122.38846
807,37.79124,-122.38917
807,37.79379,-122.39218
807,37.79611,-122.39444
807,37.80053,-122.39846
807,37.80458,-122.40221
807,37.80749,-122.40685
807,37.80758,-122.40752
807,37.80799,-122.40772
807,37.80822,-122.40901
807,37.80844,-122.40965
807,37.80826,-122.40865
807,37.80826,-122.40834
807,37.80767,-122.40765
807,37.80703,-122.40596
807,37.80636,-122.40468
807,37.80512,-122.40295
807,37.80482,-122.40255
807,37.80482,-122.40254
807,37.80445,-122.40208
807,37.80424,-122.40182
807,37.80419,-122.40176
807,37.80333,-122.40099
807,37.80247,-122.40021
807,37.80131,-122.39916
807,37.80094,-122.39883
807,37.8002,-122.39816
807,37.79887,-122.39699
807,37.79613,-122.39446
807,37.79517,-122.39355
807,37.79451,-122.3929
807,37.79414,-122.39252
807,37.79343,-122.39176
807,37.79263,-122.39081
807,37.7919,-122.38994
807,37.7914,-122.38935
807,37.79086,-122.38897
807,37.78992,-122.38846
807,37.78972,-122.38829
807,37.78909,-122.38786
807,37.78874,-122.38774
807,37.787755,-122.387514
807,37.78679,-122.38756
807,37.78649,-122.38757
807,37.784741,-122.387759
807,37.783214,-122.387897
807,37.78321,-122.3879
808,37.795133,-122.393889
808,37.792503,-122.390875
808,37.789411,-122.388413
808,37.784125,-122.38812
808,37.778426,-122.39084
808,37.778329,-122.387775
808,37.787752,-122.38766
808,37.790581,-122.389551
808,37.792315,-122.390726
809,37.764482,-122.452535
809,37.766992,-122.448029
809,37.766534,-122.443351
809,37.767756,-122.441324
809,37.769995,-122.440154
809,37.770046,-122.441034
809,37.769825,-122.442021
809,37.769681,-122.442332
809,37.768985,-122.443341
809,37.767527,-122.444746
809,37.767103,-122.447986
809,37.765813,-122.449896
809,37.764431,-122.453061
810,37.795924,-122.400473
810,37.796797,-122.395259
810,37.792702,-122.391096
810,37.791481,-122.390313
810,37.790659,-122.389519
810,37.789413,-122.388082
810,37.788115,-122.387695
810,37.786436,-122.387727
810,37.781773,-122.388124
810,37.788014,-122.388039
810,37.789896,-122.389154
810,37.792405,-122.391257
810,37.794322,-122.393446
810,37.796628,-122.395613
810,37.795865,-122.400457
811,37.79664,-122.43203
811,37.79658,-122.43202
811,37.79678,-122.43037
811,37.7972,-122.42708
811,37.79741,-122.42544
811,37.79789,-122.42554
811,37.79834,-122.42563
811,37.79793,-122.42892
811,37.79761,-122.43144
811,37.7973,-122.43385
811,37.7972,-122.43466
811,37.79688,-122.43714
811,37.79646,-122.44042
811,37.79604,-122.44376
811,37.79564,-122.44687
811,37.79602,-122.44693
811,37.79658,-122.44702
811,37.79676,-122.4456
811,37.79718,-122.44228
811,37.79732,-122.44114
811,37.7976,-122.43897
811,37.79802,-122.43568
811,37.79844,-122.43239
811,37.79886,-122.4291
811,37.79917,-122.42663
811,37.7993,-122.42566
811,37.79928,-122.42582
811,37.80021,-122.426
811,37.80015,-122.4265
811,37.80011,-122.42683
811,37.79979,-122.42929
811,37.79938,-122.43258
811,37.79895,-122.43587
811,37.79854,-122.43909
811,37.79853,-122.43916
811,37.7976,-122.43897
811,37.79574,-122.43859
811,37.79582,-122.43797
811,37.79595,-122.43695
811,37.79637,-122.43366
812,37.797125,-122.417006
812,37.796735,-122.423593
812,37.803975,-122.426769
812,37.803806,-122.427842
812,37.8035,-122.430095
812,37.805094,-122.431919
812,37.805654,-122.432606
812,37.806908,-122.434301
812,37.807434,-122.436103
812,37.805942,-122.442262
812,37.801771,-122.44666
812,37.793734,-122.446553
812,37.79699,-122.416813
813,37.769865,-122.38775
813,37.77068,-122.389381
813,37.775056,-122.389724
813,37.777328,-122.390754
813,37.776887,-122.393586
813,37.776243,-122.394144
814,37.803155,-122.409846
814,37.80258,-122.409192
814,37.802842,-122.408014
814,37.80291,-122.406743
814,37.802794,-122.405638
814,37.802659,-122.404669
814,37.803047,-122.403616
814,37.803164,-122.401996
814,37.802876,-122.400908
814,37.802064,-122.400112
814,37.801294,-122.399332
814,37.800487,-122.39855
814,37.799651,-122.397841
814,37.79888,-122.397089
814,37.798087,-122.396352
814,37.797252,-122.395596
814,37.796434,-122.394821
814,37.795634,-122.394068
814,37.794656,-122.39318
814,37.793837,-122.392467
814,37.793099,-122.391601
814,37.79238,-122.390709
814,37.791667,-122.389822
814,37.790863,-122.389087
814,37.789914,-122.388596
814,37.789039,-122.387929
814,37.789036,-122.387875
814,37.789989,-122.388458
814,37.790892,-122.389004
814,37.79165,-122.389752
814,37.792392,-122.390617
814,37.793112,-122.391478
814,37.793814,-122.392325
814,37.794598,-122.393029
814,37.795495,-122.393756
814,37.796326,-122.394491
814,37.797132,-122.39534
814,37.797996,-122.396095
814,37.798801,-122.396908
814,37.79964,-122.397664
814,37.800402,-122.398465
814,37.801256,-122.399163
814,37.802061,-122.399806
814,37.802848,-122.400613
814,37.803111,-122.401519
814,37.803134,-122.402755
814,37.803062,-122.404012
814,37.802696,-122.404796
814,37.802907,-122.405478
814,37.802614,-122.40641
814,37.802661,-122.407629
814,37.80258,-122.408923
814,37.803155,-122.40973
815,37.78266,-122.38795
815,37.78775,-122.38752
815,37.78909,-122.38786
815,37.78992,-122.38846
815,37.79379,-122.39218
815,37.79741,-122.39569
815,37.80458,-122.40221
815,37.80749,-122.40684
815,37.80758,-122.40752
815,37.80786,-122.40763
815,37.80826,-122.40834
815,37.80822,-122.40901
815,37.80854,-122.41039
815,37.8084,-122.40933
815,37.8083,-122.4085
815,37.80786,-122.40763
815,37.80758,-122.40752
815,37.80636,-122.40468
815,37.80418,-122.40175
815,37.79529,-122.39367
815,37.79124,-122.38917
815,37.78954,-122.3881
815,37.78814,-122.38758
815,37.7865,-122.38757
816,37.79698,-122.39546
816,37.79992,-122.3981
816,37.80353,-122.40131
816,37.80514,-122.40316
816,37.80679,-122.40577
816,37.80749,-122.40682
816,37.80833,-122.40831
816,37.80829,-122.40888
816,37.80845,-122.40922
816,37.80916,-122.40963
816,37.81062,-122.41013
816,37.81137,-122.41022
816,37.81138,-122.41058
816,37.81109,-122.41122
816,37.81093,-122.41129
816,37.80875,-122.41137
816,37.80896,-122.41249
816,37.80898,-122.41323
816,37.80912,-122.41534
816,37.80866,-122.41585
816,37.80792,-122.41832
816,37.80747,-122.42208
816,37.80668,-122.42362
816,37.80711,-122.42593
816,37.80794,-122.42658
816,37.80805,-122.42833
816,37.80614,-122.42998
816,37.80549,-122.43013
816,37.80497,-122.43109
816,37.80494,-122.43166
816,37.80528,-122.43196
816,37.80539,-122.4325
816,37.80503,-122.43371
816,37.80522,-122.4321
816,37.80511,-122.43199
816,37.80499,-122.43174
816,37.80492,-122.43118
816,37.80541,-122.43036
816,37.80604,-122.43001
816,37.80761,-122.4289
816,37.80794,-122.42658
816,37.80703,-122.42574
816,37.80672,-122.42351
816,37.80757,-122.42121
816,37.80804,-122.41738
816,37.80861,-122.41254
816,37.80817,-122.40945
816,37.80749,-122.40738
816,37.80682,-122.40586
816,37.80524,-122.40328
816,37.80337,-122.40118
816,37.79932,-122.39756
816,37.79547,-122.39407
817,37.79172,-122.40744
817,37.7876,-122.40659
817,37.78757,-122.40658
817,37.78797,-122.40348
817,37.78767,-122.40342
817,37.787638,-122.403482
817,37.78905,-122.40168
817,37.78905,-122.40168
817,37.79268,-122.3971
817,37.79493,-122.39428
817,37.79529,-122.39367
817,37.79863,-122.39678
817,37.80275,-122.40046
817,37.80418,-122.40175
817,37.80612,-122.40431
817,37.80695,-122.40581
817,37.80749,-122.40684
817,37.80758,-122.40752
817,37.80786,-122.40763
817,37.80826,-122.40834
817,37.80822,-122.40901
817,37.80846,-122.40986
817,37.8084,-122.40933
817,37.8083,-122.4085
817,37.80786,-122.40763
817,37.80758,-122.40752
817,37.80636,-122.40468
817,37.80561,-122.40362
817,37.80418,-122.40175
817,37.79795,-122.39617
817,37.79529,-122.39367
817,37.79451,-122.39476
817,37.79311,-122.39652
817,37.79172,-122.3983
817,37.79184,-122.39845
817,37.79172,-122.3983
817,37.78825,-122.40269
817,37.78805,-122.40294
817,37.78766,-122.40584
817,37.78757,-122.40658
817,37.78999,-122.40707
817,37.79037,-122.40718
817,37.79086,-122.40728
818,37.794529,-122.394763
818,37.800124,-122.398325
818,37.804939,-122.40296
818,37.807449,-122.407208
818,37.808737,-122.412015
818,37.809246,-122.416392
818,37.808805,-122.415212
818,37.808228,-122.40959
818,37.806313,-122.405384
818,37.804719,-122.403024
818,37.800684,-122.399183
818,37.796818,-122.395471
818,37.795292,-122.394098
818,37.793817,-122.396415
819,37.807614,-122.420461
819,37.808021,-122.426598
819,37.804969,-122.431147
819,37.805308,-122.447176
819,37.801714,-122.447991
819,37.795271,-122.419925
819,37.793474,-122.417817
820,37.803956,-122.427817
820,37.808878,-122.427723
820,37.810661,-122.424727
820,37.809086,-122.424418
820,37.809061,-122.425398
820,37.808475,-122.42519
820,37.80632,-122.42523
820,37.795798,-122.421641
820,37.795561,-122.424774
821,37.797486,-122.398451
821,37.797153,-122.397204
821,37.796761,-122.395314
821,37.789001,-122.387725
821,37.779842,-122.389166
821,37.7887,-122.388116
822,37.746817,-122.426932
822,37.749871,-122.427276
822,37.742474,-122.426503
822,37.754893,-122.427405
822,37.751636,-122.42852
823,37.778352,-122.396577
823,37.779895,-122.389303
823,37.7804,-122.38868
823,37.78074,-122.38842
823,37.78129,-122.3882
823,37.78609,-122.38778
823,37.78855,-122.38784
823,37.78925,-122.38808
823,37.78994,-122.38873
823,37.7908,-122.38979
823,37.79155,-122.39036
823,37.79244,-122.39086
823,37.79452,-122.39316
824,37.791849,-122.410781
824,37.792154,-122.408357
824,37.793188,-122.407745
824,37.794943,-122.408099
824,37.795333,-122.405009
824,37.795749,-122.401683
824,37.79613,-122.398658
824,37.796367,-122.396898
824,37.796749,-122.395246
824,37.799004,-122.397242
824,37.800437,-122.398486
824,37.801785,-122.399656
824,37.803243,-122.400997
824,37.804404,-122.402102
824,37.805854,-122.40414
824,37.806769,-122.405814
824,37.807854,-122.408142
824,37.808278,-122.40988
824,37.808634,-122.412477
824,37.808922,-122.414268
824,37.8091,-122.415813
824,37.808863,-122.414376
824,37.808625,-122.412595
824,37.806752,-122.412176
824,37.804896,-122.411758
824,37.803726,-122.41326
824,37.801869,-122.412884
824,37.800013,-122.412519
824,37.798139,-122.412122
824,37.796283,-122.411736
824,37.794536,-122.411393
824,37.79234,-122.410964
825,37.745981,-122.422156
825,37.7456,-122.42219
825,37.74562,-122.42198
825,37.7453,-122.4221
825,37.74516,-122.42219
825,37.74474,-122.42233
825,37.7445,-122.42241
825,37.74403,-122.42259
825,37.74318,-122.4229
825,37.7423,-122.42322
825,37.74159,-122.4235
825,37.74082,-122.4238
825,37.74069,-122.42385
825,37.74069,-122.42323
825,37.74066,-122.42308
825,37.73986,-122.42363
825,37.73988,-122.4237
825,37.73991,-122.42381
825,37.73992,-122.42391
825,37.73992,-122.42406
825,37.73991,-122.42429
825,37.7404,-122.42415
825,37.74147,-122.42424
825,37.74227,-122.42432
825,37.74383,-122.42449
825,37.7437,-122.42669
825,37.74381,-122.4267
825,37.7461,-122.42691
825,37.74771,-122.42706
825,37.74925,-122.42721
825,37.7493,-122.42725
825,37.7489,-122.43384
825,37.7489,-122.43384
825,37.7505,-122.434
825,37.75144,-122.43187
825,37.75151,-122.43067
825,37.7517,-122.42748
825,37.7517,-122.42735
825,37.75183,-122.42524
825,37.75177,-122.42511
825,37.7526,-122.42517
825,37.75503,-122.42539
825,37.75504,-122.42527
825,37.75513,-122.42377
825,37.75518,-122.42306
825,37.75518,-122.42316
825,37.75357,-122.42299
825,37.75198,-122.42283
825,37.7491,-122.42258
825,37.74878,-122.42254
826,37.778125,-122.391934
826,37.777022,-122.390453
826,37.776293,-122.389638
826,37.776412,-122.388372
826,37.775242,-122.387578
826,37.773546,-122.387449
826,37.771561,-122.386634
826,37.76995,-122.386376
827,37.77831,-122.39656
827,37.77833,-122.39653
827,37.77638,-122.3942
827,37.77627,-122.39408
827,37.77638,-122.3942
827,37.77993,-122.38967
827,37.77987,-122.38959
827,37.77993,-122.38967
827,37.78084,-122.38864
827,37.78127,-122.38846
827,37.7816,-122.38843
827,37.78181,-122.38842
827,37.78179,-122.38813
827,37.78772,-122.38768
827,37.78806,-122.38773
827,37.78939,-122.38817
827,37.7909,-122.38989
827,37.7918,-122.39048
827,37.7923,-122.39075
827,37.7947,-122.39337
827,37.79572,-122.39431
827,37.79734,-122.39579
827,37.79771,-122.39613
827,37.79802,-122.39641
827,37.79756,-122.39599
827,37.79762,-122.39587
827,37.79884,-122.39696
827,37.79947,-122.39752
827,37.79941,-122.39765
827,37.80218,-122.40007
828,37.773186,-122.387441
828,37.775696,-122.387613
828,37.776442,-122.388171
828,37.77634,-122.38993
828,37.777372,-122.390792
828,37.777562,-122.391041
828,37.778164,-122.391888
828,37.779635,-122.390048
828,37.780647,-122.388784
828,37.781172,-122.388487
828,37.781632,-122.388385
828,37.783332,-122.388278
828,37.786102,-122.388047
828,37.787827,-122.387964
828,37.788061,-122.388001
828,37.789007,-122.388301
828,37.78917,-122.388381
828,37.789573,-122.388584
828,37.790438,-122.389692
828,37.790477,-122.389738
828,37.789598,-122.388637
828,37.78873,-122.388182
828,37.788077,-122.388026
828,37.787488,-122.387972
828,37.787022,-122.387988
828,37.78653,-122.388058
828,37.785652,-122.388149
828,37.785135,-122.38816
828,37.784575,-122.388198
828,37.783757,-122.388278
828,37.78321,-122.38831
828,37.782294,-122.388401
828,37.781794,-122.388439
828,37.781769,-122.388804
828,37.781603,-122.389281
828,37.781281,-122.389673
828,37.780878,-122.390231
828,37.780509,-122.39066
828,37.779992,-122.391298
828,37.779428,-122.392044
828,37.77911,-122.392425
828,37.778784,-122.392827
828,37.778347,-122.393412
828,37.777995,-122.393825
828,37.777533,-122.394436
828,37.777092,-122.394973
828,37.77677,-122.394581
829,37.772891,-122.454284
829,37.771948,-122.454061
829,37.771635,-122.453946
829,37.771571,-122.453272
829,37.771865,-122.452642
829,37.772026,-122.452267
829,37.772088,-122.451534
829,37.772106,-122.451249
829,37.772164,-122.451018
829,37.772234,-122.450252
829,37.772209,-122.449918
829,37.772144,-122.449515
829,37.772166,-122.449277
829,37.772235,-122.449043
829,37.772411,-122.448748
829,37.77251,-122.448419
829,37.772535,-122.448058
829,37.772619,-122.447378
829,37.772661,-122.447137
829,37.772643,-122.446965
829,37.772612,-122.44646
829,37.772692,-122.446304
829,37.772863,-122.445872
829,37.773117,-122.443505
829,37.773092,-122.442957
829,37.773082,-122.442714
829,37.773183,-122.442294
829,37.77322,-122.442065
829,37.773396,-122.441522
829,37.773478,-122.441308
829,37.773507,-122.441092
829,37.773501,-122.440909
829,37.773506,-122.441105
829,37.773473,-122.441323
829,37.773393,-122.441534
829,37.773215,-122.442078
829,37.773181,-122.44231
829,37.773081,-122.44273
829,37.773093,-122.442971
829,37.773115,-122.44352
829,37.772861,-122.445884
829,37.772686,-122.446316
829,37.772608,-122.446476
829,37.772644,-122.44698
829,37.772658,-122.447152
829,37.772617,-122.447393
829,37.772534,-122.448072
829,37.772508,-122.448432
829,37.772405,-122.44876
829,37.77223,-122.449056
829,37.772164,-122.449292
829,37.772146,-122.449531
829,37.772163,-122.449685
829,37.772221,-122.450035
829,37.772204,-122.450685
829,37.772132,-122.451171
829,37.772093,-122.451328
829,37.772041,-122.452141
829,37.771967,-122.45244
829,37.77168,-122.453065
829,37.771473,-122.453908
829,37.771752,-122.453967
829,37.772024,-122.45408
829,37.774754,-122.454651
830,37.742867,-122.428817
830,37.74352,-122.42889
830,37.74357,-122.42889
830,37.74378,-122.42529
830,37.74383,-122.42446
830,37.74427,-122.42451
830,37.74463,-122.42455
830,37.74458,-122.42536
830,37.74436,-122.42896
830,37.74483,-122.42901
830,37.74516,-122.42905
830,37.7454,-122.42508
830,37.74543,-122.42462
830,37.74624,-122.42469
830,37.74618,-122.4256
830,37.7461,-122.42691
830,37.74653,-122.42695
830,37.75095,-122.42737
830,37.75157,-122.42735
831,37.769831,-122.38775
831,37.770442,-122.391226
831,37.77436,-122.391526
831,37.775429,-122.392857
831,37.776175,-122.394059
832,37.79373,-122.3923
832,37.79415,-122.39276
832,37.79484,-122.39349
832,37.79547,-122.39407
832,37.79603,-122.3946
832,37.79683,-122.39532
832,37.79812,-122.39647
832,37.79932,-122.39756
832,37.79992,-122.3981
832,37.80097,-122.39904
832,37.80174,-122.39972
832,37.80353,-122.40131
832,37.80409,-122.40183
832,37.80443,-122.4022
832,37.80451,-122.4023
832,37.80433,-122.40209
832,37.80409,-122.40183
832,37.80396,-122.40202
832,37.8039,-122.40211
832,37.80386,-122.40213
832,37.80353,-122.40206
832,37.80312,-122.40319
832,37.80307,-122.40345
832,37.80305,-122.4036
832,37.80308,-122.4038
832,37.80294,-122.40462
832,37.80293,-122.40484
832,37.80282,-122.40556
832,37.80278,-122.40562
832,37.80272,-122.40577
832,37.80265,-122.40619
832,37.80268,-122.40633
832,37.80264,-122.40631
832,37.80267,-122.40673
832,37.80263,-122.40703
832,37.80253,-122.40799
832,37.80223,-122.40794
832,37.80098,-122.40767
832,37.79879,-122.40723
832,37.79818,-122.40715
